10000.0;0,0006;13638,3178417;70
10000.0;0,00006;10132,533019;462
10000.0;0,000006;7570,6610674;4142
8000.0;0,0006;13667,3631125;41
8000.0;0,00006;9511,8395232;467
8000.0;0,000006;8388,6173965;4387
6000.0;0,0006;13355,9716157;43
6000.0;0,00006;9422,3261781;413
6000.0;0,000006;7679,221775;4081
4000.0;0,0006;14800,2133544;38
4000.0;0,00006;9160,8015598;403
4000.0;0,000006;7634,4841608;3678
2000.0;0,0006;14404,9424736;34
2000.0;0,00006;9854,6084641;329
2000.0;0,000006;7470,4343698;3405

