10000.0;0,0006;13951,2121017;108
10000.0;0,00006;9129,7741338;993
10000.0;0,000006;8003,2547897;5121
8000.0;0,0006;13008,23835;39
8000.0;0,00006;9221,3082278;398
8000.0;0,000006;7682,7491968;3958
6000.0;0,0006;14138,7086301;36
6000.0;0,00006;9057,6136732;377
6000.0;0,000006;8050,0027846;3790
4000.0;0,0006;14311,1362146;36
4000.0;0,00006;9982,6603841;360
4000.0;0,000006;7426,0459645;3581
2000.0;0,0006;14296,1223901;33
2000.0;0,00006;8757,8686642;331
2000.0;0,000006;8112,1606992;3289

